"WinLoss","TeamID","TeamName","Description","PowerFive","GP","PF","PA","FGPct","FGM","FGA","FG3Pct","FGM3","FGA3","FTPct","FTM","FTA","Reb","OReb","DReb","Ast","TO","Stl","Blk","DII","HAS","LEF","MAS","MOR","POM","SAG","WIL","OppTeamID","OppTeamName","OppDescription","OppPowerFive","OppGP","OppPF","OppPA","OppFGPct","OppFGM","OppFGA","OppFG3Pct","OppFGM3","OppFGA3","OppFTPct","OppFTM","OppFTA","OppReb","OppOReb","OppDReb","OppAst","OppTO","OppStl","OppBlk","OppDII","OppHAS","OppLEF","OppMAS","OppMOR","OppPOM","OppSAG","OppWIL"
1,1341,"Prairie View","Southwest Athletic Conference",0,9,66.5555555555556,64.2222222222222,43.9922480620155,25.2222222222222,57.3333333333333,29.8429319371728,6.33333333333333,21.2222222222222,69.8412698412698,9.77777777777778,14,30.6666666666667,9.88888888888889,20.7777777777778,15.5555555555556,13.8888888888889,9.44444444444444,3.44444444444444,234,296,286,249,275,298,259,205,1105,"Alabama A&M","Southwest Athletic Conference",0,4,77.25,71.75,44.9579831932773,26.75,59.5,27.1844660194175,7,25.75,71.2765957446808,16.75,23.5,36.5,8.5,28,16,17,6.25,4.25,129,329,341,273,326,336,338,316
1,1341,"Prairie View","Southwest Athletic Conference",0,9,66.5555555555556,64.2222222222222,43.9922480620155,25.2222222222222,57.3333333333333,29.8429319371728,6.33333333333333,21.2222222222222,69.8412698412698,9.77777777777778,14,30.6666666666667,9.88888888888889,20.7777777777778,15.5555555555556,13.8888888888889,9.44444444444444,3.44444444444444,234,296,286,249,275,298,259,205,1106,"Alabama St","Southwest Athletic Conference",0,7,60,65.5714285714286,36.1256544502618,19.7142857142857,54.5714285714286,28.3464566929134,5.14285714285714,18.1428571428571,66.6666666666667,15.4285714285714,23.1428571428571,34.4285714285714,9.85714285714286,24.5714285714286,8.57142857142857,15.7142857142857,6.28571428571429,2.57142857142857,349,351,353,353,344,353,348,349
1,1341,"Prairie View","Southwest Athletic Conference",0,11,69.5454545454545,63.4545454545455,45.324881141046,26,57.3636363636364,31.7180616740088,6.54545454545455,20.6363636363636,71.5976331360947,11,15.3636363636364,31.2727272727273,9.45454545454546,21.8181818181818,16,13.6363636363636,9.81818181818182,3.63636363636364,190,209,208,206,152,230,213,187,1411,"TX Southern","Southwest Athletic Conference",0,13,69.2307692307692,72.4615384615385,42.9512516469038,25.0769230769231,58.3846153846154,28.5024154589372,4.53846153846154,15.9230769230769,68.2310469314079,14.5384615384615,21.3076923076923,35.3076923076923,10.0769230769231,25.2307692307692,11.6923076923077,14.6923076923077,6.84615384615385,4.30769230769231,218,254,243,233,240,234,223,220
1,1341,"Prairie View","Southwest Athletic Conference",0,11,69.5454545454545,63.4545454545455,45.324881141046,26,57.3636363636364,31.7180616740088,6.54545454545455,20.6363636363636,71.5976331360947,11,15.3636363636364,31.2727272727273,9.45454545454546,21.8181818181818,16,13.6363636363636,9.81818181818182,3.63636363636364,190,209,208,206,152,230,213,187,1115,"Ark Pine Bluff","Southwest Athletic Conference",0,20,61.3,78.65,37.0302474793767,20.2,54.55,30.0911854103343,4.95,16.45,74.0139211136891,15.95,21.55,29.65,8.8,20.85,9.4,15.5,6.25,4.2,348,356,351,353,343,353,353,350
1,1341,"Prairie View","Southwest Athletic Conference",0,13,70.3076923076923,63.7692307692308,45.9387483355526,26.5384615384615,57.7692307692308,32.0143884892086,6.84615384615385,21.3846153846154,68.1818181818182,10.3846153846154,15.2307692307692,30.8461538461538,9.46153846153846,21.3846153846154,16.6153846153846,14,10.1538461538462,3.92307692307692,197,214,206,203,151,233,211,183,1290,"MS Valley St","Southwest Athletic Conference",0,19,55.6842105263158,90.0526315789474,34.8272642390289,19.6315789473684,56.3684210526316,31.3320825515947,8.78947368421053,28.0526315789474,59.9173553719008,7.63157894736842,12.7368421052632,26.3684210526316,5.73684210526316,20.6315789473684,10.3684210526316,17.3684210526316,4.47368421052632,2.42105263157895,356,357,357,357,347,357,357,357
1,1341,"Prairie View","Southwest Athletic Conference",0,13,70.3076923076923,63.7692307692308,45.9387483355526,26.5384615384615,57.7692307692308,32.0143884892086,6.84615384615385,21.3846153846154,68.1818181818182,10.3846153846154,15.2307692307692,30.8461538461538,9.46153846153846,21.3846153846154,16.6153846153846,14,10.1538461538462,3.92307692307692,197,214,206,203,151,233,211,183,1105,"Alabama A&M","Southwest Athletic Conference",0,10,67.4,68.2,40.9475465313029,24.2,59.1,27.0935960591133,5.5,20.3,63.0841121495327,13.5,21.4,35.8,10,25.8,12.1,14.2,6.1,3.7,301,345,339,318,322,342,343,315
1,1341,"Prairie View","Southwest Athletic Conference",0,13,70.3076923076923,63.7692307692308,45.9387483355526,26.5384615384615,57.7692307692308,32.0143884892086,6.84615384615385,21.3846153846154,68.1818181818182,10.3846153846154,15.2307692307692,30.8461538461538,9.46153846153846,21.3846153846154,16.6153846153846,14,10.1538461538462,3.92307692307692,197,214,206,203,151,233,211,183,1106,"Alabama St","Southwest Athletic Conference",0,13,64,68.7692307692308,37.9781420765027,21.3846153846154,56.3076923076923,31.0756972111554,6,19.3076923076923,64.4951140065147,15.2307692307692,23.6153846153846,33.6153846153846,9.30769230769231,24.3076923076923,10.1538461538462,15.5384615384615,6.23076923076923,2.84615384615385,346,354,352,352,333,353,351,344
1,1341,"Prairie View","Southwest Athletic Conference",0,16,70.0625,63.25,44.9685534591195,26.8125,59.625,29.3103448275862,6.375,21.75,65.7142857142857,10.0625,15.3125,31.6875,9.9375,21.75,16.3125,13.8125,10.4375,3.875,188,220,204,201,163,230,215,181,1380,"Southern Univ","Southwest Athletic Conference",0,16,70.3125,69.6875,43.4830230010953,24.8125,57.0625,32.3529411764706,5.5,17,67.877094972067,15.1875,22.375,34.6875,8.9375,25.75,14.6875,15.1875,7.9375,2.75,319,341,283,329,301,297,312,306
1,1341,"Prairie View","Southwest Athletic Conference",0,16,70.0625,63.25,44.9685534591195,26.8125,59.625,29.3103448275862,6.375,21.75,65.7142857142857,10.0625,15.3125,31.6875,9.9375,21.75,16.3125,13.8125,10.4375,3.875,188,220,204,201,163,230,215,181,1108,"Alcorn St","Southwest Athletic Conference",0,16,65.875,74.875,39.3013100436681,22.5,57.25,29.5819935691318,5.75,19.4375,73.780487804878,15.125,20.5,28.25,9,19.25,9.0625,12.6875,7.625,1.5,338,351,343,349,337,345,347,321
1,1341,"Prairie View","Southwest Athletic Conference",0,18,70.5555555555556,63.4444444444444,45.3007518796992,26.7777777777778,59.1111111111111,30.2083333333333,6.44444444444444,21.3333333333333,66.6666666666667,10.5555555555556,15.8333333333333,31.6111111111111,9.5,22.1111111111111,16.7777777777778,13.9444444444444,10.1111111111111,4.33333333333333,190,270,204,202,208,239,228,174,1290,"MS Valley St","Southwest Athletic Conference",0,23,56.5217391304348,87.2173913043478,35.7254290171607,19.9130434782609,55.7391304347826,33.2263242375602,9,27.0869565217391,56.7307692307692,7.69565217391304,13.5652173913043,27.5652173913044,5.65217391304348,21.9130434782609,11.1304347826087,17.0869565217391,4.52173913043478,2.91304347826087,357,357,357,357,347,357,357,357
1,1341,"Prairie View","Southwest Athletic Conference",0,18,70.5555555555556,63.4444444444444,45.3007518796992,26.7777777777778,59.1111111111111,30.2083333333333,6.44444444444444,21.3333333333333,66.6666666666667,10.5555555555556,15.8333333333333,31.6111111111111,9.5,22.1111111111111,16.7777777777778,13.9444444444444,10.1111111111111,4.33333333333333,190,270,204,202,208,239,228,174,1212,"Grambling","Southwest Athletic Conference",0,21,67.3333333333333,68.9523809523809,42.9947460595447,23.3809523809524,54.3809523809524,33.3333333333333,5.23809523809524,15.7142857142857,66.943866943867,15.3333333333333,22.9047619047619,31.9523809523809,7.52380952380952,24.4285714285714,14.0952380952381,14.952380952381,8.33333333333333,2.95238095238095,306,332,320,319,321,317,326,293
0,1341,"Prairie View","Southwest Athletic Conference",0,3,64.6666666666667,72.6666666666667,42.8571428571429,24,56,36.6666666666667,7.33333333333333,20,60.8695652173913,9.33333333333333,15.3333333333333,30.3333333333333,13,17.3333333333333,12,16,9,1.66666666666667,263,318,298,253,242,311,263,224,1450,"Washington St","Pacific-12 Conference",1,5,63.2,58.6,37.956204379562,20.8,54.8,31.4814814814815,6.8,21.6,67.2727272727273,14.8,22,36.8,7.4,29.4,12,14.4,6.6,4.2,100,149,148,88,109,137,117,89
0,1341,"Prairie View","Southwest Athletic Conference",0,4,64,77,41.8103448275862,24.25,58,30.952380952381,6.5,21,62.0689655172414,9,14.5,29.75,12.25,17.5,12.5,15.25,8.5,2.5,232,311,300,261,299,306,261,189,1395,"TCU","Big 12 Conference",1,9,72.8888888888889,67.1111111111111,48.406374501992,27,55.7777777777778,37,8.22222222222222,22.2222222222222,63.1578947368421,10.6666666666667,16.8888888888889,32.6666666666667,8,24.6666666666667,15.5555555555556,12.8888888888889,6,4.55555555555556,62,70,75,67,75,61,63,55
0,1341,"Prairie View","Southwest Athletic Conference",0,18,70.5555555555556,63.4444444444444,45.3007518796992,26.7777777777778,59.1111111111111,30.2083333333333,6.44444444444444,21.3333333333333,66.6666666666667,10.5555555555556,15.8333333333333,31.6111111111111,9.5,22.1111111111111,16.7777777777778,13.9444444444444,10.1111111111111,4.33333333333333,190,270,204,202,208,239,228,174,1411,"TX Southern","Southwest Athletic Conference",0,20,72.5,70.75,43.8818565400844,26,59.25,28.4829721362229,4.6,16.15,70.509977827051,15.9,22.55,35.7,10.1,25.6,11.5,14.75,7.15,4.65,237,273,224,237,226,249,249,227
1,1342,"Presbyterian","Big South Conference",0,1,65,78,41.3793103448276,24,58,36,9,25,47.0588235294118,8,17,31,8,23,10,22,6,5,337,340,346,338,335,343,339,343,1354,"S Carolina St","Mid-Eastern Athletic Conference",0,8,55.75,80.5,35.2697095435685,21.25,60.25,28.9473684210526,6.875,23.75,67.1052631578947,6.375,9.5,26.875,7.5,19.375,10.125,14.625,6.625,2.625,349,353,355,352,348,356,348,344
1,1342,"Presbyterian","Big South Conference",0,3,69.6666666666667,76,41.304347826087,25.3333333333333,61.3333333333333,29.5081967213115,6,20.3333333333333,68.4210526315789,13,19,37,13.6666666666667,23.3333333333333,9.33333333333333,18,5.66666666666667,3.33333333333333,337,340,339,338,337,344,338,338,1347,"Radford","Big South Conference",0,7,57.7142857142857,63.1428571428571,39.4736842105263,19.2857142857143,48.8571428571429,25.5639097744361,4.85714285714286,19,66.2251655629139,14.2857142857143,21.5714285714286,31.8571428571429,8.28571428571429,23.5714285714286,8.71428571428571,15.2857142857143,5.85714285714286,1.71428571428571,261,259,289,244,205,298,250,226
1,1342,"Presbyterian","Big South Conference",0,8,61.75,69.375,38.9140271493213,21.5,55.25,30.4054054054054,5.625,18.5,72.9166666666667,13.125,18,30.25,9.875,20.375,9.125,14.875,6.875,2.25,323,322,335,327,243,344,336,328,1219,"High Point","Big South Conference",0,10,69,72.4,44.6691176470588,24.3,54.4,32.7485380116959,5.6,17.1,67.5799086757991,14.8,21.9,30.1,7.1,23,12.6,12.9,6,3.2,278,247,297,303,177,263,287,326
1,1342,"Presbyterian","Big South Conference",0,11,62.5454545454545,70,40.7849829351536,21.7272727272727,53.2727272727273,32.1243523316062,5.63636363636364,17.5454545454545,69.1588785046729,13.4545454545455,19.4545454545455,29.5454545454545,9.54545454545454,20,10.0909090909091,15.6363636363636,6.72727272727273,2.36363636363636,337,331,344,340,291,345,336,340,1255,"Longwood","Big South Conference",0,17,66.4117647058823,69,45.0765864332604,24.2352941176471,53.7647058823529,33.4302325581395,6.76470588235294,20.2352941176471,70.3703703703704,11.1764705882353,15.8823529411765,28.4705882352941,6.41176470588235,22.0588235294118,10.4705882352941,13.0588235294118,5.29411764705882,1.41176470588235,325,241,319,328,299,301,305,337
1,1342,"Presbyterian","Big South Conference",0,15,61.0666666666667,68.2,40.5612244897959,21.2,52.2666666666667,32.5174825174825,6.2,19.0666666666667,68.75,12.4666666666667,18.1333333333333,29.2,9.26666666666667,19.9333333333333,10.6666666666667,15.2,6.4,2.13333333333333,333,314,338,333,249,337,334,338,1214,"Hampton","Big South Conference",0,17,70.4705882352941,73.9411764705882,42.2222222222222,25.7058823529412,60.8823529411765,33.2474226804124,7.58823529411765,22.8235294117647,69.8924731182796,11.4705882352941,16.4117647058824,32.8235294117647,7.58823529411765,25.2352941176471,12.4117647058824,12.2352941176471,6.23529411764706,6.29411764705882,315,287,315,304,264,312,308,312
1,1342,"Presbyterian","Big South Conference",0,15,61.0666666666667,68.2,40.5612244897959,21.2,52.2666666666667,32.5174825174825,6.2,19.0666666666667,68.75,12.4666666666667,18.1333333333333,29.2,9.26666666666667,19.9333333333333,10.6666666666667,15.2,6.4,2.13333333333333,333,314,338,333,249,337,334,338,1367,"SC Upstate","Big South Conference",0,16,67.1875,77.125,41.1245865490628,23.3125,56.6875,35.1351351351351,8.125,23.125,74.2537313432836,12.4375,16.75,29.25,7.125,22.125,12.375,13.8125,5.875,2.8125,321,308,326,341,292,316,317,326
0,1342,"Presbyterian","Big South Conference",0,1,65,78,41.3793103448276,24,58,36,9,25,47.0588235294118,8,17,31,8,23,10,22,6,5,337,340,346,338,335,343,339,343,1154,"Citadel","Southern Conference",0,1,78,70,41.5384615384615,27,65,29.7297297297297,11,37,65,13,20,35,9,26,17,12,5,7,328,307,300,295,239,324,314,328
0,1342,"Presbyterian","Big South Conference",0,3,69.6666666666667,76,41.304347826087,25.3333333333333,61.3333333333333,29.5081967213115,6,20.3333333333333,68.4210526315789,13,19,37,13.6666666666667,23.3333333333333,9.33333333333333,18,5.66666666666667,3.33333333333333,337,340,339,338,337,344,338,338,1347,"Radford","Big South Conference",0,7,57.7142857142857,63.1428571428571,39.4736842105263,19.2857142857143,48.8571428571429,25.5639097744361,4.85714285714286,19,66.2251655629139,14.2857142857143,21.5714285714286,31.8571428571429,8.28571428571429,23.5714285714286,8.71428571428571,15.2857142857143,5.85714285714286,1.71428571428571,261,259,289,244,205,298,250,226
0,1342,"Presbyterian","Big South Conference",0,5,67.8,72.4,40.6779661016949,24,59,33.3333333333333,6.8,20.4,72.2222222222222,13,18,32.6,12,20.6,9.6,14.8,6.8,2.6,339,336,339,334,255,346,338,330,1144,"Campbell","Big South Conference",0,11,68.7272727272727,74.6363636363636,49.5511669658887,25.0909090909091,50.6363636363636,32.4468085106383,5.54545454545455,17.0909090909091,65.5963302752293,13,19.8181818181818,22.5454545454545,3.45454545454545,19.0909090909091,12.0909090909091,12.8181818181818,6.54545454545455,2,309,257,269,287,212,248,298,325
0,1342,"Presbyterian","Big South Conference",0,5,67.8,72.4,40.6779661016949,24,59,33.3333333333333,6.8,20.4,72.2222222222222,13,18,32.6,12,20.6,9.6,14.8,6.8,2.6,339,336,339,334,255,346,338,330,1144,"Campbell","Big South Conference",0,11,68.7272727272727,74.6363636363636,49.5511669658887,25.0909090909091,50.6363636363636,32.4468085106383,5.54545454545455,17.0909090909091,65.5963302752293,13,19.8181818181818,22.5454545454545,3.45454545454545,19.0909090909091,12.0909090909091,12.8181818181818,6.54545454545455,2,309,257,269,287,212,248,298,325
0,1342,"Presbyterian","Big South Conference",0,5,67.8,72.4,40.6779661016949,24,59,33.3333333333333,6.8,20.4,72.2222222222222,13,18,32.6,12,20.6,9.6,14.8,6.8,2.6,339,336,339,334,255,346,338,330,1457,"Winthrop","Big South Conference",0,11,86.4545454545455,74.4545454545455,47.6945244956772,30.0909090909091,63.0909090909091,37.410071942446,9.45454545454546,25.2727272727273,66.7870036101083,16.8181818181818,25.1818181818182,38.7272727272727,11.2727272727273,27.4545454545455,16.0909090909091,15.3636363636364,8.27272727272727,2.63636363636364,90,80,90,90,35,101,103,88
0,1342,"Presbyterian","Big South Conference",0,8,61.75,69.375,38.9140271493213,21.5,55.25,30.4054054054054,5.625,18.5,72.9166666666667,13.125,18,30.25,9.875,20.375,9.125,14.875,6.875,2.25,323,322,335,327,243,344,336,328,1457,"Winthrop","Big South Conference",0,14,83.2142857142857,70.5714285714286,47.6580796252927,29.0714285714286,61,35.2941176470588,8.57142857142857,24.2857142857143,69.1616766467066,16.5,23.8571428571429,37.7142857142857,10.2857142857143,27.4285714285714,15.6428571428571,15.1428571428571,8.35714285714286,2.71428571428571,43,103,105,91,70,106,111,82
0,1342,"Presbyterian","Big South Conference",0,8,61.75,69.375,38.9140271493213,21.5,55.25,30.4054054054054,5.625,18.5,72.9166666666667,13.125,18,30.25,9.875,20.375,9.125,14.875,6.875,2.25,323,322,335,327,243,344,336,328,1219,"High Point","Big South Conference",0,10,69,72.4,44.6691176470588,24.3,54.4,32.7485380116959,5.6,17.1,67.5799086757991,14.8,21.9,30.1,7.1,23,12.6,12.9,6,3.2,278,247,297,303,177,263,287,326
0,1342,"Presbyterian","Big South Conference",0,11,62.5454545454545,70,40.7849829351536,21.7272727272727,53.2727272727273,32.1243523316062,5.63636363636364,17.5454545454545,69.1588785046729,13.4545454545455,19.4545454545455,29.5454545454545,9.54545454545454,20,10.0909090909091,15.6363636363636,6.72727272727273,2.36363636363636,337,331,344,340,291,345,336,340,1255,"Longwood","Big South Conference",0,17,66.4117647058823,69,45.0765864332604,24.2352941176471,53.7647058823529,33.4302325581395,6.76470588235294,20.2352941176471,70.3703703703704,11.1764705882353,15.8823529411765,28.4705882352941,6.41176470588235,22.0588235294118,10.4705882352941,13.0588235294118,5.29411764705882,1.41176470588235,325,241,319,328,299,301,305,337
0,1342,"Presbyterian","Big South Conference",0,13,61.4615384615385,67.1538461538462,41.2721893491124,21.4615384615385,52,33.3333333333333,6.07692307692308,18.2307692307692,68.6440677966102,12.4615384615385,18.1538461538462,29.5384615384615,9.15384615384615,20.3846153846154,10.4615384615385,15.6153846153846,6.53846153846154,2.30769230769231,342,338,347,342,317,345,338,342,1205,"Gardner Webb","Big South Conference",0,17,71.8235294117647,71.8823529411765,44.0609137055838,25.5294117647059,57.9411764705882,36.6742596810934,9.47058823529412,25.8235294117647,66.6666666666667,11.2941176470588,16.9411764705882,31.8823529411765,7.88235294117647,24,14.4117647058824,11.8823529411765,5.47058823529412,5.05882352941176,258,160,216,234,149,185,192,275
0,1342,"Presbyterian","Big South Conference",0,13,61.4615384615385,67.1538461538462,41.2721893491124,21.4615384615385,52,33.3333333333333,6.07692307692308,18.2307692307692,68.6440677966102,12.4615384615385,18.1538461538462,29.5384615384615,9.15384615384615,20.3846153846154,10.4615384615385,15.6153846153846,6.53846153846154,2.30769230769231,342,338,347,342,317,345,338,342,1205,"Gardner Webb","Big South Conference",0,17,71.8235294117647,71.8823529411765,44.0609137055838,25.5294117647059,57.9411764705882,36.6742596810934,9.47058823529412,25.8235294117647,66.6666666666667,11.2941176470588,16.9411764705882,31.8823529411765,7.88235294117647,24,14.4117647058824,11.8823529411765,5.47058823529412,5.05882352941176,258,160,216,234,149,185,192,275
0,1342,"Presbyterian","Big South Conference",0,15,61.0666666666667,68.2,40.5612244897959,21.2,52.2666666666667,32.5174825174825,6.2,19.0666666666667,68.75,12.4666666666667,18.1333333333333,29.2,9.26666666666667,19.9333333333333,10.6666666666667,15.2,6.4,2.13333333333333,333,314,338,333,249,337,334,338,1214,"Hampton","Big South Conference",0,17,70.4705882352941,73.9411764705882,42.2222222222222,25.7058823529412,60.8823529411765,33.2474226804124,7.58823529411765,22.8235294117647,69.8924731182796,11.4705882352941,16.4117647058824,32.8235294117647,7.58823529411765,25.2352941176471,12.4117647058824,12.2352941176471,6.23529411764706,6.29411764705882,315,287,315,304,264,312,308,312
0,1342,"Presbyterian","Big South Conference",0,18,62.9444444444444,67.7777777777778,41.9354838709677,22.3888888888889,53.3888888888889,31.1572700296736,5.83333333333333,18.7222222222222,68.0981595092024,12.3333333333333,18.1111111111111,30.1111111111111,9.5,20.6111111111111,11,14.9444444444444,6.72222222222222,1.94444444444444,337,320,339,335,287,336,335,343,1367,"SC Upstate","Big South Conference",0,19,66.3157894736842,76.0526315789474,42.1002838221381,23.4210526315789,55.6315789473684,34.2789598108747,7.63157894736842,22.2631578947368,74.7508305647841,11.8421052631579,15.8421052631579,28.5263157894737,6.63157894736842,21.8947368421053,12.0526315789474,13.6842105263158,5.84210526315789,2.63157894736842,330,313,328,342,328,316,326,329
0,1342,"Presbyterian","Big South Conference",0,18,62.9444444444444,67.7777777777778,41.9354838709677,22.3888888888889,53.3888888888889,31.1572700296736,5.83333333333333,18.7222222222222,68.0981595092024,12.3333333333333,18.1111111111111,30.1111111111111,9.5,20.6111111111111,11,14.9444444444444,6.72222222222222,1.94444444444444,337,320,339,335,287,336,335,343,1149,"Charleston So","Big South Conference",0,17,63.7058823529412,75.2941176470588,40.4888416578108,22.4117647058824,55.3529411764706,31.75,7.47058823529412,23.5294117647059,71.0622710622711,11.4117647058824,16.0588235294118,30.1764705882353,7.05882352941176,23.1176470588235,10.2941176470588,16.1176470588235,6,3.82352941176471,352,344,347,351,315,340,336,347
0,1342,"Presbyterian","Big South Conference",0,20,63.05,68.15,41.4953271028037,22.2,53.5,30.4,5.7,18.75,68.1578947368421,12.95,19,30.45,9.6,20.85,10.65,15.15,6.8,2.2,335,304,335,330,269,325,332,341,1214,"Hampton","Big South Conference",0,22,69.4545454545455,74.1363636363636,42.7244582043344,25.0909090909091,58.7272727272727,33.1991951710262,7.5,22.5909090909091,71.7451523545706,11.7727272727273,16.4090909090909,31.5909090909091,6.95454545454545,24.6363636363636,12,12.0909090909091,6.13636363636364,6.13636363636364,321,299,333,314,254,319,315,314
1,1344,"Providence","Big East Conference",0,5,73.6,70.4,45.0704225352113,25.6,56.8,20.6896551724138,3.6,17.4,74.0157480314961,18.8,25.4,32.4,9.4,23,11.6,8.8,6.4,3.2,36,51,23,29,58,61,26,41,1395,"TCU","Big 12 Conference",1,5,69.4,62.4,42.8571428571429,25.2,58.8,31.9672131147541,7.8,24.4,63.6363636363636,11.2,17.6,36.8,10.6,26.2,13.4,10.2,5.6,4.2,67,68,68,47,72,58,57,59
1,1344,"Providence","Big East Conference",0,6,74.5,70.3333333333333,46.3976945244957,26.8333333333333,57.8333333333333,24.2718446601942,4.16666666666667,17.1666666666667,71.4285714285714,16.6666666666667,23.3333333333333,31.6666666666667,10.1666666666667,21.5,13.3333333333333,9,7,3,54,81,64,79,76,67,67,53,1371,"Seton Hall","Big East Conference",0,7,77.4285714285714,71.2857142857143,46.4102564102564,25.8571428571429,55.7142857142857,35.4609929078014,7.14285714285714,20.1428571428571,70.2702702702703,18.5714285714286,26.4285714285714,33.4285714285714,9.14285714285714,24.2857142857143,13.8571428571429,13.5714285714286,6.42857142857143,4.28571428571429,21,47,43,46,59,57,48,21
1,1344,"Providence","Big East Conference",0,9,76.2222222222222,73.2222222222222,45.2727272727273,27.6666666666667,61.1111111111111,25.8823529411765,4.88888888888889,18.8888888888889,73.0964467005076,16,21.8888888888889,33.2222222222222,10.2222222222222,23,14.2222222222222,10,6.88888888888889,3.11111111111111,46,57,49,55,77,62,53,28,1139,"Butler","Big East Conference",0,5,67,71,43.75,23.8,54.4,36.5591397849462,6.8,18.6,61.7647058823529,12.6,20.4,31,7.6,23.4,11.8,11.4,4.2,3,39,88,79,71,122,65,72,33
1,1344,"Providence","Big East Conference",0,13,74.1538461538462,71.8461538461538,45.2442159383033,27.0769230769231,59.8461538461538,32.7935222672065,6.23076923076923,19,72.4696356275304,13.7692307692308,19,32.5384615384615,9.23076923076923,23.3076923076923,14.7692307692308,10.6923076923077,6.69230769230769,2.76923076923077,62,60,58,57,69,58,53,28,1166,"Creighton","Big East Conference",0,13,81.9230769230769,69,49.3781094527363,30.5384615384615,61.8461538461538,37.9888268156425,10.4615384615385,27.5384615384615,66.1764705882353,10.3846153846154,15.6923076923077,34,6.69230769230769,27.3076923076923,17.3076923076923,11.1538461538462,7.07692307692308,4.69230769230769,11,5,6,10,13,10,11,9
1,1344,"Providence","Big East Conference",0,15,72.9333333333333,71.6666666666667,44.8081264108352,26.4666666666667,59.0666666666667,32.3843416370107,6.06666666666667,18.7333333333333,72.8222996515679,13.9333333333333,19.1333333333333,33.2,9.13333333333333,24.0666666666667,14.4666666666667,11.3333333333333,6,2.6,67,70,59,62,82,64,51,56,1266,"Marquette","Big East Conference",0,15,72.2666666666667,69.4666666666667,44.4705882352941,25.2,56.6666666666667,35.9133126934984,7.73333333333333,21.5333333333333,72.3549488054608,14.1333333333333,19.5333333333333,35.5333333333333,9.46666666666667,26.0666666666667,13.9333333333333,13.2,5.53333333333333,4.26666666666667,48,67,55,55,51,53,52,50
1,1344,"Providence","Big East Conference",0,19,71.6842105263158,71.7368421052632,43.7444543034605,25.9473684210526,59.3157894736842,32.4324324324324,6.31578947368421,19.4736842105263,71.9101123595506,13.4736842105263,18.7368421052632,32.8421052631579,9.31578947368421,23.5263157894737,14.2631578947368,11.0526315789474,5.89473684210526,2.73684210526316,62,67,61,59,68,63,54,51,1163,"Connecticut","Big East Conference",0,12,71.4166666666667,64.4166666666667,43.2239657631954,25.25,58.4166666666667,35.6846473029046,7.16666666666667,20.0833333333333,71.7391304347826,13.75,19.1666666666667,34.0833333333333,11.75,22.3333333333333,12.75,11.75,7.08333333333333,5.08333333333333,46,28,32,44,39,30,41,45
1,1344,"Providence","Big East Conference",0,19,71.6842105263158,71.7368421052632,43.7444543034605,25.9473684210526,59.3157894736842,32.4324324324324,6.31578947368421,19.4736842105263,71.9101123595506,13.4736842105263,18.7368421052632,32.8421052631579,9.31578947368421,23.5263157894737,14.2631578947368,11.0526315789474,5.89473684210526,2.73684210526316,62,67,61,59,68,63,54,51,1177,"DePaul","Big East Conference",0,11,68.0909090909091,71.7272727272727,42.3076923076923,26,61.4545454545455,31.5789473684211,6,19,65.6804733727811,10.0909090909091,15.3636363636364,34.0909090909091,10.9090909090909,23.1818181818182,12.9090909090909,15.2727272727273,7.36363636363636,3.90909090909091,134,93,108,123,103,107,113,98
1,1344,"Providence","Big East Conference",0,22,70.4545454545455,70.0909090909091,42.9892141756549,25.3636363636364,59,32.387706855792,6.22727272727273,19.2272727272727,71.566265060241,13.5,18.8636363636364,33,9.54545454545454,23.4545454545455,13.8181818181818,11.0454545454545,5.81818181818182,3,64,73,62,62,66,71,59,56,1462,"Xavier","Big East Conference",0,16,77,69.625,46.6326530612245,28.5625,61.25,34.2105263157895,8.125,23.75,68.1159420289855,11.75,17.25,36.0625,8.6875,27.375,18.4375,11.5625,7.25,4.25,31,42,45,42,43,52,43,26
1,1344,"Providence","Big East Conference",0,23,71,70,43.4171597633136,25.5217391304348,58.7826086956522,33.3333333333333,6.43478260869565,19.304347826087,71.9907407407407,13.5217391304348,18.7826086956522,33,9.30434782608696,23.695652173913,13.9565217391304,11.0434782608696,5.69565217391304,3,66,82,62,64,88,79,60,59,1437,"Villanova","Big East Conference",0,19,77.2105263157895,67.9473684210526,45.4303460514641,26.9473684210526,59.3157894736842,36.0557768924303,9.52631578947368,26.4210526315789,78.2089552238806,13.7894736842105,17.6315789473684,30.8947368421053,7.89473684210526,23,15.4736842105263,8.68421052631579,5.26315789473684,1.47368421052632,7,14,7,9,14,11,9,6
0,1344,"Providence","Big East Conference",0,7,75.2857142857143,71.2857142857143,46.4547677261614,27.1428571428571,58.4285714285714,28.099173553719,4.85714285714286,17.2857142857143,72.4358974358974,16.1428571428571,22.2857142857143,32.1428571428571,10.1428571428571,22,13.7142857142857,9.57142857142857,6.85714285714286,3.28571428571429,54,58,53,63,77,64,53,23,1139,"Butler","Big East Conference",0,4,66.25,72.75,43.2558139534884,23.25,53.75,38.1578947368421,7.25,19,63.2911392405063,12.5,19.75,30,7,23,11.5,11.75,3.5,3.25,20,65,58,59,99,62,65,16
