TeamID,TeamName,Description,PowerFive,Wins,Loss, PF , PA , FGPct ,FGM,FGA, FG3Pct ,FGM3,FGA3, FTPct ,FTM,FTA, Reb , OReb , DReb , Ast , TO , Stl , Blk ,NET,POM,TRP
1441,W Carolina,Southern Conference,0,9,16, 74.08 , 79.48 , 44.92 ,655,1458, 33.22 ,200,602, 72.77 ,342,470, 31.00 , 6.56 , 24.44 , 12.92 , 14.08 , 4.84 , 2.56 ,234,232,243
1255,Longwood,Big South Conference,0,12,15, 66.30 , 67.37 , 43.35 ,639,1474, 34.60 ,191,552, 69.03 ,321,465, 29.30 , 7.67 , 21.63 , 10.44 , 12.63 , 6.30 , 1.63 ,244,233,272
1423,UNC Wilmington,Colonial Athletic Association,0,6,10, 73.81 , 74.19 , 42.43 ,398,938, 34.02 ,116,341, 77.30 ,269,348, 29.13 , 8.06 , 21.06 , 11.19 , 10.94 , 5.44 , 3.44 ,237,234,221
1114,Ark Little Rock,Sun Belt Conference,0,10,15, 68.32 , 69.28 , 45.22 ,605,1338, 31.25 ,140,448, 71.03 ,358,504, 31.80 , 8.88 , 22.92 , 13.36 , 14.68 , 6.36 , 3.24 ,228,235,191
1471,UC San Diego,Big West Conference,0,4,10, 68.64 , 76.57 , 45.98 ,360,783, 36.98 ,142,384, 60.74 ,99,163, 25.43 , 4.50 , 20.93 , 16.50 , 13.50 , 5.71 , 1.71 ,252,236,262
1252,Lipscomb,Atlantic Sun Conference,0,11,12, 68.78 , 70.22 , 44.96 ,558,1241, 34.07 ,154,452, 68.87 ,312,453, 29.91 , 6.43 , 23.48 , 12.52 , 11.48 , 5.74 , 1.96 ,243,237,230
1465,Cal Baptist,Western Athletic Conference,0,9,10, 76.32 , 76.53 , 45.95 ,494,1075, 39.49 ,171,433, 73.30 ,291,397, 33.16 , 8.21 , 24.95 , 15.89 , 13.84 , 4.58 , 2.37 ,249,238,226
1453,WI Green Bay,Horizon League,0,8,17, 71.60 , 76.52 , 43.53 ,656,1507, 33.27 ,170,511, 74.94 ,308,411, 29.84 , 7.84 , 22.00 , 14.08 , 10.44 , 5.52 , 3.60 ,274,239,260
1341,Prairie View,Southwest Athletic Conference,0,16,5, 71.29 , 64.24 , 44.82 ,567,1265, 30.42 ,139,457, 65.50 ,224,342, 32.52 , 10.05 , 22.48 , 15.86 , 13.38 , 9.62 , 4.24 ,201,240,241
1294,N Colorado,Big Sky Conference,0,8,11, 68.00 , 70.47 , 43.16 ,448,1038, 37.50 ,168,448, 68.06 ,228,335, 30.32 , 7.21 , 23.11 , 10.05 , 13.84 , 4.58 , 2.84 ,263,241,229
1391,Stetson,Atlantic Sun Conference,0,9,13, 69.73 , 72.55 , 43.24 ,544,1258, 36.92 ,199,539, 70.57 ,247,350, 30.36 , 8.09 , 22.27 , 13.45 , 12.82 , 6.68 , 2.32 ,266,242,259
1310,Niagara,Metro Atlantic Athletic Conference,0,9,11, 64.65 , 65.20 , 40.76 ,448,1099, 31.30 ,128,409, 70.79 ,269,380, 28.70 , 6.75 , 21.95 , 11.80 , 9.45 , 5.85 , 1.95 ,222,243,237
1145,Canisius,Metro Atlantic Athletic Conference,0,7,6, 70.38 , 71.15 , 40.84 ,321,786, 29.66 ,97,327, 70.97 ,176,248, 31.85 , 8.77 , 23.08 , 12.69 , 11.85 , 5.62 , 3.46 ,207,244,225
1117,Arkansas St,Sun Belt Conference,0,8,13, 69.29 , 71.38 , 42.71 ,513,1201, 37.43 ,128,342, 72.36 ,301,416, 34.00 , 9.57 , 24.43 , 13.48 , 12.67 , 6.14 , 2.76 ,241,245,216
1253,Long Beach St,Big West Conference,0,6,12, 73.78 , 79.44 , 44.51 ,466,1047, 35.88 ,127,354, 68.10 ,269,395, 32.50 , 7.06 , 25.44 , 11.67 , 15.39 , 6.22 , 2.89 ,271,246,269
1131,Boston Univ,Patriot League,0,7,11, 69.39 , 73.94 , 43.66 ,451,1033, 31.81 ,125,393, 75.00 ,222,296, 32.67 , 8.61 , 24.06 , 9.83 , 12.17 , 5.28 , 2.83 ,176,247,228
1426,UT Arlington,Sun Belt Conference,0,10,13, 69.52 , 72.17 , 39.18 ,563,1437, 35.29 ,198,561, 72.94 ,275,377, 32.43 , 9.26 , 23.17 , 12.09 , 10.70 , 7.96 , 4.52 ,246,248,196
1379,Southern Miss,Conference USA,0,6,17, 63.09 , 67.87 , 42.55 ,540,1269, 31.50 ,120,381, 68.96 ,251,364, 31.70 , 6.48 , 25.22 , 11.83 , 13.48 , 5.78 , 2.13 ,269,249,239
1237,IUPUI,Horizon League,0,8,10, 71.17 , 75.78 , 42.28 ,452,1069, 34.38 ,143,416, 71.78 ,234,326, 30.44 , 7.94 , 22.50 , 13.28 , 13.44 , 6.89 , 2.22 ,270,250,288
1248,Lafayette,Patriot League,0,9,6, 77.67 , 76.67 , 43.64 ,405,928, 36.03 ,129,358, 80.43 ,226,281, 32.13 , 7.93 , 24.20 , 16.20 , 10.60 , 6.27 , 3.40 ,198,251,242
1340,Portland St,Big Sky Conference,0,6,12, 65.78 , 67.44 , 38.73 ,409,1056, 29.20 ,120,411, 67.40 ,246,365, 32.00 , 10.17 , 21.83 , 9.78 , 13.56 , 8.22 , 2.78 ,268,252,248
1168,CS Fullerton,Big West Conference,0,5,10, 75.87 , 79.13 , 44.46 ,393,884, 37.97 ,120,316, 73.65 ,232,315, 29.47 , 6.93 , 22.53 , 13.07 , 12.47 , 6.67 , 1.87 ,257,253,264
1170,CS Sacramento,Big Sky Conference,0,6,12, 69.83 , 73.94 , 44.83 ,460,1026, 37.70 ,118,313, 67.80 ,219,323, 27.33 , 7.44 , 19.89 , 11.50 , 9.89 , 6.83 , 2.22 ,259,254,246
1110,American Univ,Patriot League,0,4,6, 69.10 , 73.60 , 44.52 ,248,557, 37.82 ,90,238, 70.47 ,105,149, 29.60 , 6.60 , 23.00 , 12.80 , 15.40 , 7.30 , 4.70 ,192,255,254
1359,Samford,Southern Conference,0,4,13, 72.29 , 79.59 , 42.34 ,456,1077, 28.33 ,119,420, 67.81 ,198,292, 35.41 , 9.53 , 25.88 , 13.06 , 15.71 , 6.76 , 2.41 ,267,256,268
1254,LIU Brooklyn,Northeast Conference,0,9,9, 74.00 , 72.94 , 41.47 ,479,1155, 28.69 ,134,467, 66.67 ,240,360, 36.17 , 11.44 , 24.72 , 16.28 , 14.11 , 8.44 , 3.83 ,217,257,251
1265,Marist,Metro Atlantic Athletic Conference,0,12,9, 63.43 , 63.62 , 42.68 ,475,1113, 31.00 ,142,458, 68.38 ,240,351, 32.14 , 6.24 , 25.90 , 10.90 , 13.81 , 5.43 , 4.00 ,230,258,258
1306,New Hampshire,America East Conference,0,9,9, 65.83 , 67.33 , 39.52 ,415,1050, 31.77 ,122,384, 67.73 ,233,344, 32.89 , 9.11 , 23.78 , 10.94 , 10.44 , 5.11 , 2.78 ,239,259,244
1470,Tarleton St,Western Athletic Conference,0,5,10, 63.87 , 68.13 , 43.25 ,330,763, 37.44 ,82,219, 74.23 ,216,291, 24.53 , 4.40 , 20.13 , 11.33 , 10.93 , 6.73 , 2.27 ,255,260,238
1444,W Michigan,Mid-American Conference,0,4,16, 63.15 , 73.45 , 43.01 ,474,1102, 33.17 ,139,419, 65.92 ,176,267, 31.30 , 7.25 , 24.05 , 11.70 , 13.95 , 4.15 , 1.95 ,299,261,285
1226,Idaho St,Big Sky Conference,0,8,11, 61.84 , 64.53 , 41.34 ,401,970, 30.21 ,113,374, 69.33 ,260,375, 30.63 , 8.26 , 22.37 , 9.84 , 14.79 , 4.00 , 3.16 ,272,262,257
1369,SE Missouri St,Ohio Valley Conference,0,11,16, 69.04 , 71.70 , 42.92 ,630,1468, 35.22 ,205,582, 67.06 ,399,595, 32.44 , 8.22 , 24.22 , 13.85 , 15.04 , 6.85 , 2.37 ,276,263,282
1204,Ga Southern,Sun Belt Conference,0,9,13, 66.41 , 70.36 , 41.50 ,527,1270, 30.94 ,164,530, 65.68 ,243,370, 31.77 , 9.68 , 22.09 , 11.41 , 14.00 , 7.86 , 3.95 ,261,264,240
1236,PFW,Horizon League,0,8,15, 75.13 , 78.65 , 50.12 ,631,1259, 40.00 ,204,510, 68.95 ,262,380, 29.22 , 6.74 , 22.48 , 14.26 , 16.52 , 6.78 , 2.78 ,283,265,279
1238,Jackson St,Southwest Athletic Conference,0,12,6, 65.61 , 62.83 , 39.62 ,397,1002, 34.01 ,100,294, 68.01 ,287,422, 34.56 , 9.33 , 25.22 , 10.44 , 14.22 , 8.17 , 3.28 ,256,266,278
1169,CS Northridge,Big West Conference,0,8,13, 70.90 , 77.62 , 42.04 ,523,1244, 33.48 ,157,469, 72.59 ,286,394, 29.29 , 7.38 , 21.90 , 12.67 , 11.38 , 6.43 , 1.95 ,279,267,294
1137,Bucknell,Patriot League,0,5,7, 74.92 , 77.33 , 45.53 ,311,683, 32.96 ,88,267, 76.21 ,189,248, 31.17 , 5.33 , 25.83 , 12.00 , 12.50 , 5.83 , 3.50 ,212,268,256
1141,C Michigan,Mid-American Conference,0,5,15, 73.75 , 81.90 , 43.55 ,527,1210, 32.21 ,124,385, 67.81 ,297,438, 31.60 , 8.70 , 22.90 , 10.00 , 12.80 , 7.50 , 3.00 ,307,269,275
1467,Merrimack,Northeast Conference,0,9,9, 66.28 , 66.67 , 44.88 ,434,967, 31.66 ,126,398, 66.33 ,199,300, 27.89 , 5.78 , 22.11 , 12.00 , 13.00 , 8.00 , 3.78 ,224,270,276
1185,E Michigan,Mid-American Conference,0,3,12, 67.40 , 80.40 , 40.92 ,365,892, 30.56 ,103,337, 74.17 ,178,240, 27.93 , 7.73 , 20.20 , 10.87 , 11.80 , 7.33 , 2.00 ,315,271,289
1227,IL Chicago,Horizon League,0,9,13, 67.68 , 72.32 , 42.89 ,558,1301, 32.72 ,178,544, 65.88 ,195,296, 31.64 , 6.91 , 24.73 , 13.50 , 12.77 , 3.68 , 3.09 ,287,272,274
1197,Florida A&M,Mid-Eastern Athletic Conference,0,8,12, 65.70 , 68.50 , 44.40 ,500,1126, 31.35 ,95,303, 65.18 ,219,336, 31.50 , 8.45 , 23.05 , 13.25 , 16.25 , 6.50 , 2.50 ,285,273,298
1219,High Point,Big South Conference,0,9,15, 66.67 , 69.88 , 41.56 ,564,1357, 29.04 ,115,396, 68.65 ,357,520, 32.00 , 10.04 , 21.96 , 12.17 , 11.92 , 6.58 , 3.75 ,277,274,300
1466,North Alabama,Atlantic Sun Conference,0,9,11, 68.50 , 72.25 , 41.75 ,486,1164, 32.96 ,149,452, 75.68 ,249,329, 33.80 , 8.25 , 25.55 , 10.40 , 13.90 , 5.10 , 2.95 ,282,275,263
1346,Quinnipiac,Metro Atlantic Athletic Conference,0,9,13, 67.50 , 69.00 , 40.14 ,505,1258, 32.38 ,169,522, 68.76 ,306,445, 34.55 , 6.91 , 27.64 , 12.68 , 13.82 , 5.59 , 4.55 ,253,276,265
1299,NC A&T,Mid-Eastern Athletic Conference,0,9,10, 69.16 , 75.37 , 40.37 ,463,1147, 30.37 ,116,382, 66.18 ,272,411, 30.16 , 9.11 , 21.05 , 12.74 , 13.16 , 8.00 , 2.42 ,284,277,304
1309,New Orleans,Southland Conference,0,9,15, 76.04 , 77.21 , 47.42 ,671,1415, 33.91 ,137,404, 73.93 ,346,468, 30.96 , 7.83 , 23.13 , 15.63 , 16.08 , 7.71 , 2.75 ,293,278,277
1164,Coppin St,Mid-Eastern Athletic Conference,0,9,13, 72.82 , 79.14 , 41.07 ,529,1288, 30.30 ,193,637, 62.23 ,351,564, 33.00 , 5.91 , 27.09 , 13.00 , 15.64 , 8.55 , 3.23 ,260,279,310
1195,FL Gulf Coast,Atlantic Sun Conference,0,8,8, 68.06 , 70.56 , 41.28 ,405,981, 28.94 ,125,432, 65.53 ,154,235, 34.31 , 9.19 , 25.13 , 12.25 , 14.25 , 6.81 , 4.19 ,291,280,255
1307,New Mexico,Mountain West Conference,0,4,16, 62.10 , 72.75 , 39.90 ,460,1153, 26.80 ,93,347, 60.42 ,229,379, 32.30 , 10.40 , 21.90 , 12.00 , 14.15 , 5.55 , 3.70 ,302,281,267
1192,F Dickinson,Northeast Conference,0,9,15, 75.04 , 78.75 , 45.04 ,645,1432, 37.52 ,194,517, 71.24 ,317,445, 30.83 , 8.79 , 22.04 , 11.96 , 13.71 , 7.58 , 3.88 ,238,282,280
1383,St Francis NY,Northeast Conference,0,9,10, 77.68 , 79.53 , 44.61 ,542,1215, 33.15 ,118,356, 73.46 ,274,373, 33.47 , 9.74 , 23.74 , 14.26 , 11.58 , 8.05 , 3.47 ,235,283,291
1410,UTRGV,Western Athletic Conference,0,5,10, 65.60 , 70.00 , 38.02 ,341,897, 26.73 ,89,333, 63.02 ,213,338, 32.07 , 10.40 , 21.67 , 12.87 , 13.27 , 7.87 , 3.80 ,289,284,253
1315,North Dakota,Summit League,0,9,17, 68.73 , 75.73 , 42.85 ,623,1454, 33.69 ,190,564, 69.78 ,351,503, 29.62 , 6.73 , 22.88 , 11.77 , 12.62 , 5.15 , 2.12 ,297,285,283
1352,Robert Morris,Horizon League,0,3,15, 72.17 , 79.83 , 44.27 ,487,1100, 36.53 ,137,375, 65.51 ,188,287, 31.06 , 9.56 , 21.50 , 15.67 , 13.17 , 6.39 , 2.78 ,310,286,293
1221,Holy Cross,Patriot League,0,5,11, 70.63 , 76.06 , 44.48 ,423,951, 35.35 ,111,314, 69.76 ,173,248, 29.13 , 7.69 , 21.44 , 12.00 , 12.63 , 6.81 , 3.94 ,204,287,292
1312,NJIT,America East Conference,0,7,12, 66.11 , 70.16 , 40.44 ,440,1088, 30.51 ,119,390, 69.09 ,257,372, 28.95 , 7.74 , 21.21 , 9.53 , 10.63 , 6.68 , 2.21 ,265,288,270
1198,Florida Intl,Conference USA,0,5,17, 70.27 , 78.23 , 42.46 ,560,1319, 32.72 ,212,648, 67.51 ,214,317, 28.77 , 8.18 , 20.59 , 13.23 , 14.91 , 7.41 , 3.82 ,295,289,252
1406,Towson,Colonial Athletic Association,0,4,14, 67.44 , 74.94 , 41.14 ,434,1055, 28.94 ,90,311, 72.73 ,256,352, 33.89 , 10.72 , 23.17 , 9.44 , 11.56 , 5.00 , 2.78 ,290,290,261
1456,William & Mary,Colonial Athletic Association,0,7,10, 64.76 , 72.00 , 40.93 ,388,948, 28.65 ,98,342, 74.92 ,227,303, 30.00 , 7.94 , 22.06 , 10.76 , 13.06 , 5.29 , 3.29 ,275,291,273
1200,Fordham,Atlantic 10 Conference,0,2,12, 51.79 , 66.57 , 35.89 ,257,716, 26.87 ,79,294, 67.01 ,132,197, 27.00 , 5.64 , 21.36 , 10.93 , 12.64 , 6.21 , 2.00 ,320,292,299
1239,Jacksonville,Atlantic Sun Conference,0,9,13, 65.68 , 70.09 , 42.62 ,511,1199, 31.36 ,148,472, 66.91 ,275,411, 29.59 , 7.32 , 22.27 , 10.32 , 13.50 , 6.68 , 2.32 ,294,293,296
1384,St Francis PA,Northeast Conference,0,6,16, 68.86 , 73.36 , 42.77 ,541,1265, 30.94 ,129,417, 71.36 ,304,426, 32.41 , 8.59 , 23.82 , 12.86 , 13.50 , 5.73 , 2.14 ,264,294,284
1419,ULM,Sun Belt Conference,0,7,19, 64.23 , 68.92 , 41.60 ,609,1464, 33.98 ,194,571, 70.30 ,258,367, 28.27 , 6.92 , 21.35 , 13.65 , 12.42 , 7.42 , 2.85 ,292,295,266
1442,W Illinois,Summit League,0,6,15, 72.67 , 80.52 , 39.94 ,518,1297, 31.79 ,151,475, 71.67 ,339,473, 34.95 , 9.81 , 25.14 , 10.10 , 12.19 , 5.14 , 2.86 ,313,296,307
1407,Troy,Sun Belt Conference,0,8,17, 63.60 , 71.60 , 38.86 ,551,1418, 28.06 ,158,563, 70.36 ,330,469, 33.44 , 9.00 , 24.44 , 11.16 , 14.52 , 5.80 , 2.88 ,286,297,281
1292,MTSU,Conference USA,0,4,18, 61.36 , 71.36 , 38.85 ,488,1256, 32.47 ,163,502, 67.63 ,211,312, 29.82 , 7.55 , 22.27 , 9.82 , 14.55 , 6.95 , 2.23 ,303,298,271
1316,North Florida,Atlantic Sun Conference,0,7,14, 68.43 , 75.29 , 43.98 ,511,1162, 36.20 ,202,558, 72.20 ,213,295, 28.43 , 7.29 , 21.14 , 12.43 , 14.05 , 4.43 , 3.19 ,296,299,287
1193,Fairfield,Metro Atlantic Athletic Conference,0,10,17, 61.78 , 66.67 , 39.84 ,580,1456, 31.53 ,163,517, 69.56 ,345,496, 32.22 , 8.41 , 23.81 , 10.04 , 12.04 , 4.63 , 2.30 ,273,300,290
1183,E Illinois,Ohio Valley Conference,0,9,18, 69.41 , 74.93 , 43.56 ,707,1623, 32.40 ,186,574, 65.71 ,274,417, 31.56 , 8.96 , 22.59 , 13.33 , 13.59 , 7.15 , 3.26 ,304,301,286
1249,Lamar,Southland Conference,0,10,18, 65.82 , 72.36 , 41.67 ,670,1608, 31.24 ,139,445, 73.39 ,364,496, 31.54 , 8.29 , 23.25 , 11.86 , 13.39 , 7.14 , 4.21 ,306,302,302
1380,Southern Univ,Southwest Athletic Conference,0,8,11, 69.84 , 70.26 , 43.18 ,465,1077, 32.30 ,104,322, 67.20 ,293,436, 34.00 , 8.84 , 25.16 , 14.05 , 15.37 , 8.16 , 2.58 ,288,303,303
1303,NE Omaha,Summit League,0,5,20, 67.32 , 77.96 , 41.83 ,625,1494, 33.50 ,133,397, 68.81 ,300,436, 31.88 , 7.28 , 24.60 , 9.44 , 12.72 , 5.64 , 3.00 ,324,304,301
1399,Tennessee Tech,Ohio Valley Conference,0,5,22, 66.56 , 76.85 , 43.24 ,656,1517, 32.10 ,208,648, 67.56 ,277,410, 30.67 , 7.67 , 23.00 , 14.07 , 15.11 , 6.52 , 2.30 ,316,305,316
1224,Howard,Mid-Eastern Athletic Conference,0,1,3, 73.00 , 84.75 , 43.23 ,99,229, 34.62 ,36,104, 68.24 ,58,85, 31.75 , 6.25 , 25.50 , 16.00 , 13.00 , 5.50 , 5.00 ,312,306,340
1264,Manhattan,Metro Atlantic Athletic Conference,0,7,13, 63.40 , 67.25 , 37.68 ,439,1165, 26.44 ,115,435, 66.59 ,275,413, 33.35 , 11.05 , 22.30 , 11.75 , 13.90 , 7.70 , 3.70 ,281,307,295
1351,Rider,Metro Atlantic Athletic Conference,0,6,17, 67.52 , 74.00 , 42.79 ,564,1318, 35.28 ,145,411, 73.30 ,280,382, 30.65 , 7.65 , 23.00 , 12.35 , 11.96 , 5.09 , 2.04 ,278,308,297
1357,Sacred Heart,Northeast Conference,0,9,9, 70.28 , 75.00 , 41.20 ,431,1046, 32.95 ,143,434, 74.07 ,260,351, 32.17 , 9.17 , 23.00 , 13.39 , 12.28 , 4.89 , 2.11 ,262,309,305
1398,Tennessee St,Ohio Valley Conference,0,3,19, 67.41 , 74.27 , 41.93 ,535,1276, 28.82 ,130,451, 67.87 ,283,417, 30.18 , 7.23 , 22.95 , 11.27 , 14.68 , 7.23 , 3.18 ,323,310,311
1367,SC Upstate,Big South Conference,0,5,17, 65.59 , 74.09 , 42.17 ,509,1207, 33.88 ,164,484, 72.50 ,261,360, 28.41 , 6.64 , 21.77 , 11.95 , 13.82 , 6.18 , 2.59 ,309,311,320
1188,SIUE,Ohio Valley Conference,0,8,17, 65.16 , 74.08 , 43.79 ,589,1345, 31.20 ,146,468, 68.39 ,305,446, 29.00 , 7.64 , 21.36 , 12.80 , 15.20 , 5.84 , 4.40 ,318,312,319
1322,Northwestern LA,Southland Conference,0,10,18, 72.46 , 81.00 , 43.07 ,740,1718, 34.72 ,200,576, 67.50 ,349,517, 31.96 , 8.54 , 23.43 , 12.68 , 13.96 , 6.93 , 2.96 ,311,313,308
1127,Binghamton,America East Conference,0,4,14, 65.44 , 72.33 , 41.39 ,430,1039, 33.05 ,156,472, 67.22 ,162,241, 32.56 , 8.89 , 23.67 , 11.06 , 13.39 , 5.00 , 3.06 ,298,314,315
1212,Grambling,Southwest Athletic Conference,0,11,12, 67.35 , 69.13 , 43.02 ,539,1253, 33.33 ,121,363, 66.67 ,350,525, 32.30 , 7.96 , 24.35 , 13.91 , 15.13 , 8.17 , 2.96 ,300,315,309
1342,Presbyterian,Big South Conference,0,6,15, 63.14 , 68.10 , 41.36 ,467,1129, 30.30 ,120,396, 68.51 ,272,397, 30.38 , 9.62 , 20.76 , 10.48 , 14.86 , 6.90 , 2.19 ,314,316,324
1214,Hampton,Big South Conference,0,11,14, 68.84 , 73.24 , 43.08 ,619,1437, 33.21 ,185,557, 72.51 ,298,411, 30.76 , 6.68 , 24.08 , 11.68 , 12.28 , 6.08 , 5.96 ,305,317,321
1319,Northern Arizona,Big Sky Conference,0,6,16, 63.18 , 74.55 , 42.19 ,505,1197, 35.01 ,139,397, 66.21 ,241,364, 26.45 , 6.86 , 19.59 , 10.82 , 11.23 , 5.45 , 1.55 ,322,318,313
1300,NC Central,Mid-Eastern Athletic Conference,0,4,9, 65.23 , 72.46 , 40.89 ,294,719, 33.08 ,86,260, 70.16 ,174,248, 27.77 , 7.69 , 20.08 , 11.08 , 14.31 , 6.54 , 2.69 ,325,319,318
1339,Portland,West Coast Conference,0,3,15, 67.44 , 85.11 , 39.82 ,405,1017, 33.76 ,131,388, 79.13 ,273,345, 25.50 , 4.94 , 20.56 , 11.78 , 13.33 , 5.72 , 2.72 ,327,320,329
1102,Air Force,Mountain West Conference,0,5,20, 58.72 , 71.92 , 44.62 ,522,1170, 33.02 ,174,527, 69.25 ,250,361, 20.76 , 3.56 , 17.20 , 12.32 , 13.16 , 7.08 , 2.48 ,319,321,306
1363,San Jose St,Mountain West Conference,0,3,16, 63.89 , 82.37 , 38.45 ,428,1113, 31.59 ,139,440, 65.57 ,219,334, 29.53 , 6.58 , 22.95 , 9.58 , 12.47 , 4.84 , 2.58 ,332,322,336
1469,Dixie St,Western Athletic Conference,0,6,13, 67.63 , 78.21 , 40.40 ,444,1099, 29.68 ,111,374, 73.52 ,286,389, 30.84 , 7.68 , 23.16 , 14.42 , 15.26 , 6.74 , 2.05 ,317,323,328
1146,Cent Arkansas,Southland Conference,0,4,19, 69.96 , 82.83 , 43.16 ,571,1323, 36.00 ,162,450, 71.26 ,305,428, 33.09 , 8.70 , 24.39 , 13.26 , 17.26 , 4.91 , 2.65 ,321,324,312
1250,Lehigh,Patriot League,0,4,11, 68.33 , 76.60 , 43.06 ,388,901, 31.60 ,73,231, 70.12 ,176,251, 32.60 , 8.07 , 24.53 , 12.73 , 12.60 , 6.00 , 2.13 ,280,325,317
1142,Cal Poly,Big West Conference,0,3,20, 59.78 , 71.91 , 38.62 ,482,1248, 31.53 ,146,463, 72.01 ,265,368, 28.61 , 6.30 , 22.30 , 11.61 , 13.52 , 6.22 , 3.35 ,326,326,323
1296,N Illinois,Mid-American Conference,0,3,16, 62.32 , 77.42 , 39.90 ,456,1143, 32.40 ,104,321, 61.54 ,168,273, 32.95 , 11.16 , 21.79 , 10.74 , 13.26 , 5.79 , 3.42 ,337,327,322
1244,Kennesaw,Atlantic Sun Conference,0,2,19, 62.19 , 72.67 , 40.29 ,471,1169, 29.43 ,128,435, 65.92 ,236,358, 30.48 , 7.57 , 22.90 , 9.81 , 13.90 , 5.19 , 2.48 ,335,328,330
1149,Charleston So,Big South Conference,0,2,18, 64.05 , 74.55 , 39.77 ,445,1119, 31.07 ,151,486, 71.22 ,240,337, 31.55 , 7.60 , 23.95 , 9.95 , 15.95 , 5.80 , 3.90 ,333,329,333
1368,SE Louisiana,Southland Conference,0,8,18, 68.27 , 77.65 , 39.45 ,591,1498, 29.16 ,177,607, 67.75 ,416,614, 31.00 , 10.35 , 20.65 , 10.04 , 15.35 , 6.92 , 2.46 ,329,330,326
1148,Central Conn,Northeast Conference,0,5,16, 68.52 , 77.38 , 42.44 ,522,1230, 32.40 ,150,463, 70.20 ,245,349, 28.62 , 7.10 , 21.52 , 12.86 , 13.86 , 6.90 , 2.57 ,301,331,335
1270,McNeese St,Southland Conference,0,4,14, 71.22 , 78.11 , 46.35 ,464,1001, 37.16 ,136,366, 71.01 ,218,307, 30.61 , 7.33 , 23.28 , 15.44 , 15.72 , 5.50 , 2.17 ,336,332,314
1223,Houston Bap,Southland Conference,0,5,19, 70.13 , 81.13 , 42.11 ,600,1425, 33.33 ,189,567, 73.13 ,294,402, 30.96 , 7.79 , 23.17 , 13.83 , 16.46 , 6.96 , 3.63 ,334,333,334
1230,Incarnate Word,Southland Conference,0,5,14, 65.16 , 72.74 , 42.77 ,429,1003, 38.19 ,152,398, 69.94 ,228,326, 26.89 , 6.05 , 20.84 , 11.68 , 13.37 , 5.11 , 1.53 ,330,334,332
1176,Denver,Summit League,0,1,19, 69.20 , 79.80 , 43.81 ,488,1114, 34.81 ,134,385, 72.11 ,274,380, 27.25 , 5.95 , 21.30 , 11.65 , 14.70 , 5.85 , 2.45 ,341,335,331
1263,Maine,America East Conference,0,2,7, 53.11 , 64.56 , 38.05 ,172,452, 31.53 ,64,203, 56.91 ,70,123, 29.44 , 7.11 , 22.33 , 12.00 , 15.44 , 5.67 , 4.44 ,308,336,327
1394,TAM C. Christi,Southland Conference,0,2,19, 63.43 , 74.10 , 40.85 ,462,1131, 33.33 ,137,411, 68.78 ,271,394, 30.00 , 7.19 , 22.81 , 12.48 , 16.38 , 6.67 , 2.76 ,339,337,325
1108,Alcorn St,Southwest Athletic Conference,0,6,13, 66.11 , 75.63 , 39.30 ,435,1107, 30.05 ,113,376, 72.61 ,273,376, 28.21 , 8.63 , 19.58 , 9.32 , 13.21 , 7.58 , 1.58 ,331,338,339
1404,TN Martin,Ohio Valley Conference,0,7,16, 64.17 , 77.70 , 39.67 ,526,1326, 33.19 ,157,473, 71.20 ,267,375, 29.22 , 9.48 , 19.74 , 11.96 , 13.65 , 7.09 , 2.22 ,338,339,338
1105,Alabama A&M,Southwest Athletic Conference,0,6,9, 63.33 , 67.20 , 39.98 ,347,868, 28.82 ,83,288, 62.68 ,173,276, 34.87 , 9.40 , 25.47 , 11.00 , 14.67 , 5.47 , 3.60 ,328,340,337
1175,Delaware St,Mid-Eastern Athletic Conference,0,1,16, 69.94 , 87.71 , 39.14 ,411,1050, 31.08 ,138,444, 73.16 ,229,313, 30.29 , 8.00 , 22.29 , 11.41 , 17.06 , 6.35 , 3.41 ,340,341,345
1115,Ark Pine Bluff,Southwest Athletic Conference,0,4,21, 61.96 , 76.84 , 38.64 ,524,1356, 30.75 ,123,400, 72.28 ,378,523, 29.56 , 8.56 , 21.00 , 9.60 , 15.24 , 6.40 , 3.80 ,342,342,342
1225,Idaho,Big Sky Conference,0,1,21, 61.05 , 76.45 , 43.16 ,489,1133, 34.08 ,122,358, 72.54 ,243,335, 26.27 , 5.64 , 20.64 , 12.09 , 15.82 , 4.95 , 1.95 ,344,343,341
1354,S Carolina St,Mid-Eastern Athletic Conference,0,1,17, 61.22 , 78.56 , 38.93 ,401,1030, 31.87 ,123,386, 61.89 ,177,286, 28.06 , 8.33 , 19.72 , 9.89 , 15.89 , 5.89 , 2.83 ,345,344,344
1106,Alabama St,Southwest Athletic Conference,0,4,14, 64.22 , 71.56 , 37.96 ,383,1009, 31.71 ,111,350, 64.73 ,279,431, 32.94 , 9.17 , 23.78 , 9.72 , 15.61 , 6.11 , 2.39 ,343,345,343
1152,Chicago St,Western Athletic Conference,0,0,9, 55.44 , 88.67 , 36.22 ,180,497, 25.12 ,51,203, 69.84 ,88,126, 23.56 , 4.67 , 18.89 , 9.89 , 14.56 , 5.44 , 1.44 ,346,346,346
1290,MS Valley St,Southwest Athletic Conference,0,2,22, 56.83 , 87.38 , 35.69 ,480,1345, 32.87 ,214,651, 57.23 ,190,332, 27.63 , 5.75 , 21.88 , 11.00 , 16.96 , 4.58 , 2.96 ,347,347,347
